Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day,Duration,Campaign,PrevDays,Previous,PrevOutcome,EmpVarRate,ConPriceIndex,ConConfIndex,EuriborRate,NumEmp
56,retired,married,university,no,no,no,cellular,aug,tue,634,3,999,1,failure,-1.7,94.027,-38.3,0.886,4991.6
43,blue-collar,married,basic4y,no,yes,no,telephone,may,thu,609,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
47,management,married,basic9y,no,no,no,cellular,jun,tue,132,4,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
49,services,divorced,highschool,no,yes,no,cellular,jul,tue,146,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
31,technician,single,university,no,yes,no,telephone,may,fri,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
56,housemaid,married,highschool,no,no,no,cellular,may,mon,9,8,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
54,housemaid,divorced,university,no,yes,yes,cellular,nov,thu,653,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
30,admin,single,university,no,no,no,cellular,apr,thu,368,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
26,blue-collar,married,basic6y,no,no,no,cellular,jul,wed,609,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
28,admin,single,university,no,no,no,telephone,jun,fri,138,1,999,0,nonexistent,-1.7,94.055,-39.8,0.719,4991.6
34,services,single,basic9y,no,no,no,cellular,may,wed,308,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
57,management,married,university,no,no,no,cellular,jul,thu,164,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,technician,single,highschool,no,yes,no,cellular,aug,mon,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
28,admin,married,university,no,no,no,cellular,jul,wed,118,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
42,self-employed,divorced,highschool,no,yes,no,cellular,may,tue,455,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
45,services,married,highschool,no,no,no,telephone,may,tue,229,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
37,admin,married,university,no,yes,yes,telephone,may,fri,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
27,technician,single,professional,no,yes,no,cellular,may,wed,102,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
31,admin,single,university,no,no,yes,cellular,nov,thu,264,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
31,technician,married,university,no,yes,no,cellular,may,mon,50,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
35,blue-collar,single,professional,no,no,no,cellular,jun,mon,71,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2
56,services,married,highschool,unknown,no,yes,telephone,may,fri,90,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
53,retired,married,highschool,no,no,no,cellular,nov,fri,268,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
33,technician,divorced,professional,no,yes,yes,cellular,aug,mon,679,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
48,blue-collar,divorced,basic9y,no,yes,yes,telephone,may,fri,246,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
42,blue-collar,married,basic4y,unknown,no,no,telephone,may,wed,526,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
71,retired,married,highschool,no,yes,no,cellular,apr,wed,162,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
47,services,divorced,highschool,no,yes,no,cellular,may,fri,47,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
32,technician,married,professional,no,yes,yes,cellular,may,fri,134,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
55,unemployed,married,highschool,no,yes,yes,cellular,jul,fri,730,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
40,blue-collar,married,professional,no,no,no,telephone,jun,mon,883,1,999,1,failure,-2.9,92.963,-40.8,1.215,5076.2
30,blue-collar,single,highschool,unknown,yes,no,telephone,may,wed,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
47,admin,married,highschool,no,yes,no,cellular,jul,tue,247,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
26,blue-collar,single,basic9y,no,no,no,cellular,apr,mon,586,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
29,technician,single,highschool,no,no,no,cellular,may,thu,62,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
46,housemaid,married,basic4y,unknown,yes,no,cellular,jul,mon,59,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,blue-collar,married,basic9y,no,unknown,unknown,telephone,may,wed,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
55,technician,divorced,professional,unknown,no,no,cellular,aug,tue,169,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
34,technician,single,professional,no,yes,no,cellular,aug,mon,72,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
40,services,divorced,highschool,no,no,no,telephone,may,fri,456,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
34,admin,divorced,university,no,no,no,cellular,nov,tue,150,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
46,technician,divorced,professional,no,yes,no,cellular,aug,thu,81,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
25,services,married,highschool,unknown,no,no,cellular,jul,wed,59,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
39,admin,divorced,highschool,no,yes,no,cellular,jul,mon,58,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
25,student,single,highschool,no,yes,no,cellular,apr,wed,117,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1
45,technician,married,professional,no,no,no,cellular,aug,mon,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
52,self-employed,single,university,unknown,no,no,telephone,may,wed,353,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
48,blue-collar,divorced,basic4y,unknown,yes,no,telephone,jun,mon,163,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
28,self-employed,single,basic9y,no,no,no,telephone,may,mon,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
50,admin,married,university,no,no,no,cellular,jul,fri,99,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
25,admin,single,university,no,yes,no,cellular,sep,thu,420,1,1,1,success,-3.4,92.379,-29.8,0.809,5017.5
39,unemployed,married,basic4y,unknown,no,no,cellular,jul,thu,120,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
61,housemaid,married,basic4y,no,yes,no,telephone,oct,wed,238,2,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6
36,self-employed,single,basic4y,no,no,no,cellular,jul,thu,148,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
45,technician,married,professional,no,no,no,cellular,may,thu,183,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
29,blue-collar,married,basic4y,no,no,yes,cellular,nov,wed,441,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
34,technician,married,university,no,yes,no,telephone,may,mon,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
42,admin,married,university,no,yes,no,cellular,aug,tue,576,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2
40,blue-collar,single,basic9y,no,no,no,cellular,may,wed,196,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
37,housemaid,married,basic6y,unknown,no,no,cellular,may,wed,322,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
47,housemaid,divorced,basic4y,unknown,yes,yes,telephone,nov,wed,475,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
47,housemaid,married,basic4y,unknown,no,no,cellular,jul,mon,71,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
36,admin,single,highschool,no,no,no,cellular,may,thu,42,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
56,blue-collar,married,basic4y,unknown,yes,yes,telephone,may,fri,1252,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
42,admin,married,basic6y,no,yes,yes,telephone,jun,wed,365,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
45,services,married,highschool,no,no,no,telephone,may,fri,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
36,services,married,highschool,unknown,yes,no,telephone,may,fri,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
48,services,married,highschool,no,yes,no,cellular,nov,tue,835,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
53,management,married,university,no,no,no,telephone,aug,fri,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,blue-collar,married,highschool,no,yes,no,cellular,may,fri,103,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
44,blue-collar,married,basic4y,unknown,no,no,cellular,jul,wed,71,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
56,retired,married,professional,no,unknown,unknown,cellular,oct,thu,181,1,6,1,success,-3.4,92.431,-26.9,0.733,5017.5
29,blue-collar,married,basic6y,no,no,no,cellular,apr,mon,84,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
42,services,married,highschool,no,yes,no,cellular,may,mon,74,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
27,blue-collar,single,basic6y,unknown,yes,no,cellular,may,thu,9,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
60,retired,married,highschool,no,no,no,cellular,dec,thu,472,1,999,0,nonexistent,-3,92.713,-33,0.72,5023.5
33,services,single,highschool,no,yes,no,telephone,may,fri,111,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
50,admin,married,university,no,no,no,cellular,aug,thu,407,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
41,admin,divorced,highschool,no,yes,no,cellular,aug,fri,174,1,4,3,failure,-1.7,94.027,-38.3,0.905,4991.6
48,self-employed,divorced,professional,no,no,no,telephone,jul,fri,657,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
47,unemployed,divorced,university,no,no,no,telephone,may,tue,303,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
48,admin,married,basic9y,no,yes,no,cellular,aug,tue,92,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
48,technician,married,university,no,no,no,cellular,aug,thu,42,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
27,admin,single,professional,no,no,yes,cellular,jul,tue,518,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
44,admin,married,basic4y,unknown,yes,yes,telephone,may,tue,139,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
24,student,single,unknown,no,yes,no,cellular,sep,wed,222,1,17,4,failure,-1.1,94.199,-37.5,0.886,4963.6
35,admin,divorced,highschool,no,unknown,unknown,cellular,jul,tue,637,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
57,retired,single,highschool,no,yes,yes,telephone,may,mon,507,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
42,admin,divorced,university,no,yes,no,cellular,aug,mon,59,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
43,admin,married,professional,no,yes,no,telephone,jun,thu,193,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
54,retired,married,highschool,unknown,yes,no,cellular,nov,tue,121,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
43,services,single,highschool,no,no,no,cellular,jul,tue,1317,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
38,self-employed,married,highschool,unknown,yes,no,cellular,nov,tue,126,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
31,admin,married,university,no,yes,no,cellular,aug,mon,104,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
40,admin,divorced,university,no,no,no,cellular,apr,wed,143,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1
34,unemployed,single,university,no,yes,no,cellular,may,thu,245,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
33,admin,single,university,no,yes,no,cellular,aug,tue,99,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
42,retired,married,basic9y,unknown,yes,no,telephone,may,wed,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
42,technician,married,university,unknown,yes,no,cellular,aug,mon,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
41,admin,married,university,unknown,yes,yes,telephone,apr,thu,40,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1
53,blue-collar,married,basic9y,unknown,yes,yes,telephone,jun,fri,16,20,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
32,technician,married,university,no,no,yes,cellular,nov,wed,234,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8
58,retired,married,basic4y,no,yes,no,cellular,jul,tue,216,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
29,self-employed,single,professional,no,yes,no,cellular,may,wed,774,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
32,blue-collar,single,basic9y,no,no,no,cellular,may,wed,253,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
36,admin,single,university,no,no,no,cellular,jul,thu,78,16,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
58,admin,married,highschool,no,yes,no,cellular,nov,fri,441,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
41,services,married,highschool,no,yes,no,cellular,may,wed,342,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
38,technician,married,highschool,no,yes,no,cellular,jul,tue,1037,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
28,admin,single,highschool,no,no,no,cellular,jul,tue,72,14,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
45,blue-collar,married,basic9y,unknown,yes,yes,telephone,may,wed,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
36,services,married,highschool,unknown,yes,yes,cellular,apr,fri,294,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
32,blue-collar,single,basic9y,no,yes,no,cellular,may,fri,11,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
36,technician,single,university,no,no,no,cellular,may,wed,307,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
27,self-employed,single,university,no,no,no,cellular,may,thu,223,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
38,admin,married,university,no,no,no,telephone,nov,thu,71,1,13,1,success,-3.4,92.649,-30.1,0.714,5017.5
34,blue-collar,married,basic4y,unknown,yes,no,cellular,apr,thu,570,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
51,self-employed,married,university,unknown,no,no,telephone,may,thu,826,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
46,blue-collar,married,highschool,unknown,yes,no,cellular,jul,thu,497,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
27,management,married,basic9y,no,no,yes,cellular,jul,mon,174,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
29,technician,single,professional,no,no,yes,cellular,nov,fri,127,1,6,2,success,-1.1,94.767,-50.8,1.04,4963.6
37,technician,single,university,no,yes,no,cellular,aug,wed,60,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
42,admin,divorced,university,no,no,no,cellular,may,fri,308,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
26,admin,single,highschool,no,no,yes,cellular,jul,wed,136,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
56,retired,married,university,no,yes,no,cellular,aug,mon,270,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
30,student,single,professional,no,unknown,unknown,cellular,sep,mon,132,4,6,3,success,-1.1,94.199,-37.5,0.879,4963.6
36,blue-collar,single,basic6y,unknown,yes,no,cellular,may,tue,108,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1
27,admin,single,university,no,no,no,cellular,aug,tue,249,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6
33,technician,divorced,professional,no,yes,no,cellular,nov,thu,104,3,999,1,failure,-0.1,93.2,-42,4.076,5195.8
43,blue-collar,married,basic4y,unknown,no,no,telephone,may,fri,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
26,student,single,basic9y,unknown,yes,yes,telephone,may,fri,164,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
24,student,single,highschool,unknown,no,no,telephone,may,wed,246,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
25,services,single,highschool,no,no,no,telephone,may,thu,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,admin,married,highschool,no,no,no,telephone,may,wed,15,19,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
30,entrepreneur,single,university,no,yes,no,cellular,nov,wed,489,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
35,admin,divorced,university,no,yes,no,telephone,may,fri,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
34,blue-collar,married,basic9y,no,yes,no,cellular,nov,thu,500,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
57,technician,married,professional,unknown,yes,no,cellular,jul,mon,54,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
38,blue-collar,divorced,highschool,no,no,no,cellular,may,thu,282,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
38,technician,single,professional,no,yes,no,cellular,aug,tue,99,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,technician,single,university,no,no,yes,telephone,jul,wed,203,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
30,admin,single,highschool,no,no,no,telephone,jul,mon,177,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
56,admin,married,highschool,unknown,no,no,cellular,jul,wed,120,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
40,blue-collar,single,basic9y,no,yes,no,cellular,may,wed,76,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
36,admin,married,highschool,no,yes,no,cellular,jul,tue,649,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
49,admin,divorced,university,no,yes,no,cellular,jun,tue,144,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
32,admin,married,university,no,yes,no,cellular,aug,wed,322,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
56,blue-collar,married,unknown,no,no,no,cellular,aug,mon,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
58,blue-collar,married,basic4y,unknown,no,no,telephone,jun,fri,326,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
37,entrepreneur,married,university,unknown,yes,no,cellular,nov,mon,151,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8
37,admin,married,highschool,no,yes,no,telephone,jun,fri,14,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
63,management,married,unknown,no,yes,no,cellular,sep,fri,156,2,999,2,failure,-3.4,92.379,-29.8,0.803,5017.5
53,unknown,married,basic4y,unknown,no,no,cellular,aug,wed,49,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
54,blue-collar,married,basic9y,unknown,yes,no,cellular,jul,thu,102,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
30,blue-collar,married,university,no,no,no,telephone,may,thu,558,13,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,admin,single,highschool,no,no,no,cellular,nov,mon,131,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5
48,blue-collar,married,basic6y,no,unknown,unknown,telephone,may,fri,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
33,blue-collar,married,basic6y,unknown,yes,no,cellular,jul,fri,63,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
29,admin,single,university,unknown,yes,no,cellular,aug,fri,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
35,admin,single,university,no,no,no,cellular,may,mon,386,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
35,admin,single,university,no,yes,no,telephone,nov,tue,263,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
43,services,divorced,highschool,no,no,no,cellular,jul,mon,388,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
27,unemployed,single,highschool,no,no,no,cellular,aug,wed,93,1,4,3,success,-2.9,92.201,-31.4,0.879,5076.2
25,admin,single,university,no,no,no,telephone,aug,tue,103,3,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2
46,management,married,university,unknown,no,no,telephone,jun,mon,183,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
51,blue-collar,married,basic4y,no,yes,yes,telephone,may,mon,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
40,management,married,highschool,no,yes,no,cellular,may,fri,94,7,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1
56,retired,married,basic6y,no,yes,no,cellular,jul,tue,509,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
54,technician,married,professional,no,yes,no,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
38,entrepreneur,married,professional,no,yes,no,cellular,may,mon,583,6,2,4,success,-1.8,93.876,-40,0.682,5008.7
30,blue-collar,married,basic6y,no,yes,no,telephone,may,mon,544,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
37,entrepreneur,single,basic9y,unknown,yes,no,cellular,jul,tue,349,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
35,services,married,professional,unknown,yes,yes,telephone,may,mon,361,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
37,admin,single,university,no,yes,no,telephone,may,fri,355,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
42,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,288,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
24,student,single,highschool,no,yes,no,cellular,apr,thu,209,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
28,admin,single,highschool,no,yes,no,telephone,may,tue,42,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
36,admin,married,university,unknown,yes,no,cellular,jul,tue,352,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
30,services,single,highschool,no,yes,no,cellular,may,thu,41,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
29,management,single,university,no,yes,no,telephone,may,mon,253,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
33,admin,divorced,highschool,no,no,no,cellular,jul,wed,249,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
34,admin,married,university,no,yes,no,cellular,may,mon,185,1,2,1,success,-1.8,92.893,-46.2,1.264,5099.1
44,technician,married,professional,unknown,yes,no,telephone,may,fri,388,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
41,entrepreneur,married,basic6y,no,no,no,telephone,jul,tue,275,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
39,admin,married,university,no,yes,no,cellular,jul,thu,79,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
29,technician,single,highschool,no,no,no,cellular,jul,thu,54,29,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
83,retired,married,highschool,no,yes,no,cellular,dec,thu,96,1,999,0,nonexistent,-3,92.713,-33,0.72,5023.5
35,blue-collar,married,basic9y,no,yes,yes,telephone,jun,thu,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
31,technician,married,university,no,no,yes,telephone,may,wed,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
36,unemployed,single,basic4y,unknown,no,no,telephone,may,fri,544,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
26,blue-collar,single,basic6y,no,no,yes,telephone,may,thu,160,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
27,services,married,basic9y,no,no,no,telephone,jul,thu,100,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1
36,admin,married,university,unknown,yes,no,cellular,aug,wed,295,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
55,unknown,married,unknown,unknown,yes,no,cellular,jul,wed,219,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
38,blue-collar,married,professional,no,no,no,telephone,jun,tue,291,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
60,admin,married,university,no,no,no,telephone,jun,wed,1574,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
38,admin,single,university,no,no,no,cellular,nov,wed,79,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
28,admin,single,university,no,yes,no,telephone,jun,wed,355,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
35,blue-collar,divorced,basic4y,unknown,yes,no,telephone,jun,mon,130,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
45,blue-collar,married,basic4y,no,unknown,unknown,telephone,may,tue,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46,blue-collar,married,basic6y,unknown,yes,no,telephone,may,wed,196,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
34,management,married,university,no,no,no,cellular,may,wed,323,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
48,blue-collar,married,basic6y,no,yes,no,telephone,jun,tue,130,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
37,technician,married,professional,no,yes,yes,cellular,aug,wed,733,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
54,management,married,basic6y,no,yes,no,cellular,may,mon,142,5,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
34,technician,married,university,no,no,no,cellular,nov,tue,131,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
31,blue-collar,married,basic4y,no,no,no,telephone,jul,thu,317,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
48,blue-collar,married,highschool,no,no,no,cellular,may,tue,407,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1
47,admin,married,highschool,no,no,yes,telephone,may,wed,139,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
51,retired,married,basic4y,unknown,yes,yes,telephone,may,tue,394,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
34,admin,single,highschool,no,yes,no,cellular,apr,fri,183,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
40,unemployed,married,basic9y,no,yes,yes,telephone,may,fri,316,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
30,technician,single,professional,no,no,no,cellular,aug,tue,405,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52,entrepreneur,married,university,no,yes,no,cellular,apr,wed,126,1,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1
32,entrepreneur,single,professional,no,no,no,telephone,jun,mon,20,20,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
33,admin,single,university,no,no,no,cellular,may,mon,26,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
34,admin,married,highschool,no,yes,no,telephone,may,tue,58,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
