slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
ethereum,ETH,Ethereum,6/14/2017,3,397.59,399.32,342.21,359.05,1272579968,33208658542,0.2949,57.11
ethereum,ETH,Ethereum,6/15/2017,3,358.51,364.44,300.7,361.93,2463450112,33485258152,0.9606,63.74
ethereum,ETH,Ethereum,6/16/2017,3,361.18,373.05,341.42,370.23,1096280064,34263095462,0.9108,31.63
ethereum,ETH,Ethereum,6/17/2017,3,369.88,379.41,364,379.41,904652992,35124053707,1,15.41
ethereum,ETH,Ethereum,6/18/2017,3,379.52,390.58,368.84,371.46,904702976,34398150201,0.1205,21.74
ethereum,ETH,Ethereum,6/19/2017,3,371.86,377.11,369.76,370.06,685171968,34278915230,0.0408,7.35
ethereum,ETH,Ethereum,6/20/2017,3,370.33,377.97,350.94,359.01,1020390016,33260958885,0.2986,27.03
ethereum,ETH,Ethereum,6/21/2017,3,359.54,361.34,319.48,336.87,1420130048,31222823000,0.4154,41.86
ethereum,ETH,Ethereum,6/22/2017,3,337.73,342.03,330.62,336.37,925766976,31185326164,0.5039,11.41
ethereum,ETH,Ethereum,6/23/2017,3,336.48,348.01,334.99,341.74,593206976,31691908924,0.5184,13.02
ethereum,ETH,Ethereum,6/24/2017,3,341.63,343.62,322.09,323.7,673585024,30027238696,0.0748,21.53
ethereum,ETH,Ethereum,6/25/2017,3,323.47,332.79,284.65,303.25,1186880000,28138409364,0.3864,48.14
ethereum,ETH,Ethereum,6/26/2017,3,302.95,311.46,238.65,272.69,2081810048,25309759968,0.4675,72.81
ethereum,ETH,Ethereum,6/27/2017,3,272.69,293.09,227.14,293.09,1973869952,27211279055,1,65.95
ethereum,ETH,Ethereum,6/28/2017,3,293.04,333.1,276.41,327.93,2056550016,30454577323,0.9088,56.69
ethereum,ETH,Ethereum,6/29/2017,3,328.37,330.71,297.37,302.88,1508579968,28136918558,0.1653,33.34
ethereum,ETH,Ethereum,6/30/2017,3,303.15,315.17,288.44,294.92,1011800000,27404731861,0.2424,26.73
ethereum,ETH,Ethereum,7/1/2017,3,293.35,293.75,268.62,274.6,1089200000,25524313603,0.238,25.13
ethereum,ETH,Ethereum,7/2/2017,3,275.12,295.51,262.52,287.99,1123330048,26776243984,0.7721,32.99
ethereum,ETH,Ethereum,7/3/2017,3,288.41,291.1,281.18,282.9,851408000,26310761677,0.1734,9.92
ethereum,ETH,Ethereum,7/4/2017,3,282.19,287.39,273.11,273.3,687691008,25425860777,0.0133,14.28
ethereum,ETH,Ethereum,7/5/2017,3,273.1,275.13,261.45,268.77,790256000,25011710285,0.5351,13.68
ethereum,ETH,Ethereum,7/6/2017,3,268.86,278.48,265.51,270.55,623080000,25179348911,0.3886,12.97
ethereum,ETH,Ethereum,7/7/2017,3,270.35,273.94,244.17,245.99,687251968,22900134646,0.0611,29.77
ethereum,ETH,Ethereum,7/8/2017,3,245.89,273.48,236.55,251.7,754958016,23443013086,0.4102,36.93
ethereum,ETH,Ethereum,7/9/2017,3,251.82,255.1,242.14,242.14,505118016,22559120946,0,12.96
ethereum,ETH,Ethereum,7/10/2017,3,243.01,243.07,196.96,215.36,937219008,20069373698,0.399,46.11
ethereum,ETH,Ethereum,7/11/2017,3,211.52,220.29,183.39,197.4,1440950016,18401040701,0.3797,36.9
ethereum,ETH,Ethereum,7/12/2017,3,197.15,230.77,189.59,230.77,1241190016,21517152174,1,41.18
ethereum,ETH,Ethereum,7/13/2017,3,231.81,231.81,200.07,209.73,828489024,19560300930,0.3043,31.74
ethereum,ETH,Ethereum,7/14/2017,3,209.53,211.1,187.37,199.66,749382016,18625794688,0.5179,23.73
ethereum,ETH,Ethereum,7/15/2017,3,199.71,200.16,170.65,170.65,810451968,15923953593,0,29.51
ethereum,ETH,Ethereum,7/16/2017,3,169.57,172.01,133.72,157.36,1516889984,14687441605,0.6174,38.29
ethereum,ETH,Ethereum,7/17/2017,3,159.99,194.75,158.04,193.42,1669500032,18057735704,0.9638,36.71
ethereum,ETH,Ethereum,7/18/2017,3,195.03,267.99,182.06,234.39,2709260032,21887962776,0.609,85.93
ethereum,ETH,Ethereum,7/19/2017,3,234.94,245.65,191.74,199.7,2328790016,18653610729,0.1477,53.91
ethereum,ETH,Ethereum,7/20/2017,3,205.42,233.9,203.22,227.26,2224999936,21233651866,0.7836,30.68
ethereum,ETH,Ethereum,7/21/2017,3,226.06,235.12,213.01,218.3,1006129984,20401709506,0.2393,22.11
ethereum,ETH,Ethereum,7/22/2017,3,217.86,232.7,216.87,229.48,618259968,21451273566,0.7966,15.83
ethereum,ETH,Ethereum,7/23/2017,3,229.12,231.68,217.72,225.95,649614976,21127295409,0.5895,13.96
ethereum,ETH,Ethereum,7/24/2017,3,226.29,227.54,222.45,224.71,431691008,21016755177,0.444,5.09
ethereum,ETH,Ethereum,7/25/2017,3,224.37,225.32,195.85,206.71,1095760000,19338262506,0.3685,29.47
ethereum,ETH,Ethereum,7/26/2017,3,207.09,210.77,194.78,203.95,717692032,19085332800,0.5735,15.99
ethereum,ETH,Ethereum,7/27/2017,3,204.86,206.44,201.26,204.32,393283008,19124468250,0.5907,5.18
ethereum,ETH,Ethereum,7/28/2017,3,204.32,204.9,192.3,193.12,562571008,18081289103,0.0651,12.6
ethereum,ETH,Ethereum,7/29/2017,3,193.34,208.68,179.65,205.79,824355008,19272280500,0.9004,29.03
ethereum,ETH,Ethereum,7/30/2017,3,206.74,208.54,196.15,197.98,596233984,18545669554,0.1477,12.39
ethereum,ETH,Ethereum,7/31/2017,3,197.4,203.87,193.41,203.87,569414016,19102596755,1,10.46
ethereum,ETH,Ethereum,8/1/2017,3,204.69,227.74,204.69,226.77,1585330048,21252988047,0.9579,23.05
ethereum,ETH,Ethereum,8/2/2017,3,227.01,229.51,218.12,219.95,632606016,20618746852,0.1607,11.39
ethereum,ETH,Ethereum,8/3/2017,3,220.18,228.29,219.89,225.34,557217024,21128736918,0.6488,8.4
ethereum,ETH,Ethereum,8/4/2017,3,225.31,227.62,222.06,223.07,539782976,20920682038,0.1817,5.56
ethereum,ETH,Ethereum,8/5/2017,3,222.85,256.51,221.95,256.51,1332999936,24061766194,1,34.56
ethereum,ETH,Ethereum,8/6/2017,3,256.42,271.05,252.85,261.57,1482979968,24541904159,0.4791,18.2
ethereum,ETH,Ethereum,8/7/2017,3,261.24,271.96,256.69,269.18,935726976,25262099071,0.8179,15.27
ethereum,ETH,Ethereum,8/8/2017,3,269.1,298.91,266.8,296.77,1502409984,27857712299,0.9334,32.11
ethereum,ETH,Ethereum,8/9/2017,3,297.63,318.72,276.69,296.03,2638579968,27794475648,0.4601,42.03
ethereum,ETH,Ethereum,8/10/2017,3,296.96,306.59,289.93,295.89,1076819968,27788165832,0.3577,16.66
ethereum,ETH,Ethereum,8/11/2017,3,294.49,309.21,294.49,308.86,953576000,29013166489,0.9762,14.72
ethereum,ETH,Ethereum,8/12/2017,3,308.71,317.56,307.9,310.6,1111650048,29183139234,0.2795,9.66
ethereum,ETH,Ethereum,8/13/2017,3,310.37,310.82,289.31,298.06,1369369984,28011760531,0.4068,21.51
ethereum,ETH,Ethereum,8/14/2017,3,298.03,306.81,296.41,300.1,864390976,28209451117,0.3548,10.4
ethereum,ETH,Ethereum,8/15/2017,3,299.95,300.41,279.33,289.82,1051800000,27249639651,0.4976,21.08
ethereum,ETH,Ethereum,8/16/2017,3,289.82,303.41,285.39,302.27,967643008,28426961863,0.9367,18.02
ethereum,ETH,Ethereum,8/17/2017,3,302.8,311.03,300.25,301.46,909494016,28357573570,0.1122,10.78
ethereum,ETH,Ethereum,8/18/2017,3,301.7,307.96,292.5,295.59,936160000,27812276026,0.1999,15.46
ethereum,ETH,Ethereum,8/19/2017,3,296.18,301.67,286.18,297.47,860201984,27995885731,0.7289,15.49
ethereum,ETH,Ethereum,8/20/2017,3,296.64,301.43,291.58,301.43,571947008,28375046491,1,9.85
ethereum,ETH,Ethereum,8/21/2017,3,300.48,347.05,297.23,321.59,2448969984,30280406340,0.489,49.82
ethereum,ETH,Ethereum,8/22/2017,3,321.05,327.36,297.91,314.79,1336400000,29646659314,0.5732,29.45
ethereum,ETH,Ethereum,8/23/2017,3,315.27,324.21,314.54,317.52,811990016,29911326162,0.3082,9.67
ethereum,ETH,Ethereum,8/24/2017,3,317.45,327.96,317.08,325.61,697665024,30680964300,0.784,10.88
ethereum,ETH,Ethereum,8/25/2017,3,326.11,336.4,325.8,331.92,760329024,31281210162,0.5774,10.6
ethereum,ETH,Ethereum,8/26/2017,3,331.99,334.98,327.92,333.88,514180992,31472781162,0.8442,7.06
ethereum,ETH,Ethereum,8/27/2017,3,334.36,347.89,334.36,347.89,633369984,32799991739,1,13.53
ethereum,ETH,Ethereum,8/28/2017,3,350.04,352.05,338.41,347.75,854318976,32792635350,0.6848,13.64
ethereum,ETH,Ethereum,8/29/2017,3,347.96,373.76,347.79,370.67,1220029952,34961063278,0.881,25.97
ethereum,ETH,Ethereum,8/30/2017,3,369.47,388.75,361.97,378.48,1333319936,35705639885,0.6165,26.78
ethereum,ETH,Ethereum,8/31/2017,3,378.44,386.14,376.35,383.04,706254016,36142706814,0.6834,9.79
ethereum,ETH,Ethereum,9/1/2017,3,383.47,390.04,383.47,387.74,874222016,36593410761,0.6499,6.57
ethereum,ETH,Ethereum,9/2/2017,3,387.82,389.35,328.1,348.98,1483600000,32942250738,0.3409,61.25
ethereum,ETH,Ethereum,9/3/2017,3,350.23,366.49,332.23,347.48,986265984,32807142041,0.4451,34.26
ethereum,ETH,Ethereum,9/4/2017,3,347.13,347.13,279.94,295.17,1801689984,27873682151,0.2267,67.19
ethereum,ETH,Ethereum,9/5/2017,3,297.57,318.57,268.29,312.99,1551049984,29562162666,0.889,50.28
ethereum,ETH,Ethereum,9/6/2017,3,313.8,334.66,313.49,334.34,1058830016,31584914370,0.9849,21.17
ethereum,ETH,Ethereum,9/7/2017,3,333.52,333.52,319.94,329.43,718624000,31127463390,0.6988,13.58
ethereum,ETH,Ethereum,9/8/2017,3,329.64,329.64,285.16,296.5,1098780032,28021550341,0.2549,44.48
ethereum,ETH,Ethereum,9/9/2017,3,296.17,299.89,287.22,294.4,528620992,27829435118,0.5667,12.67
ethereum,ETH,Ethereum,9/10/2017,3,294.06,294.76,268.97,288.75,698326016,27300089799,0.767,25.79
ethereum,ETH,Ethereum,9/11/2017,3,289.74,300.69,286.68,294.53,571307008,27852586150,0.5603,14.01
ethereum,ETH,Ethereum,9/12/2017,3,294.63,311.2,287.23,291.46,753144000,27568017613,0.1765,23.97
ethereum,ETH,Ethereum,9/13/2017,3,291.12,291.12,260.61,277.11,921692032,26215830135,0.5408,30.51
ethereum,ETH,Ethereum,9/14/2017,3,276.59,280.84,213.91,213.91,1184589952,20240633669,0,66.93
ethereum,ETH,Ethereum,9/15/2017,3,215.22,258.65,195.04,250.46,1935699968,23704566170,0.8712,63.61
ethereum,ETH,Ethereum,9/16/2017,3,250.87,262.59,238.22,246.52,711737024,23336257868,0.3406,24.37
ethereum,ETH,Ethereum,9/17/2017,3,245.85,257,235.24,251.75,427452000,23835888183,0.7587,21.76
ethereum,ETH,Ethereum,9/18/2017,3,252.23,293.5,252.23,293.5,1127750016,27794233413,1,41.27
ethereum,ETH,Ethereum,9/19/2017,3,293.66,295.77,274.48,282.8,646908992,26787085258,0.3908,21.29
ethereum,ETH,Ethereum,9/20/2017,3,282.02,290.89,278.05,283.74,421404000,26881372918,0.4431,12.84
ethereum,ETH,Ethereum,9/21/2017,3,283.26,286.61,255.02,258.58,601265984,24502550354,0.1127,31.59
ethereum,ETH,Ethereum,9/22/2017,3,258.11,270.54,256.22,264.31,430080992,25049676632,0.5649,14.32
ethereum,ETH,Ethereum,9/23/2017,3,264.6,286.17,261.12,286.17,450934016,27125537826,1,25.05
ethereum,ETH,Ethereum,9/24/2017,3,286.21,292.95,278.13,282.48,571411008,26780610986,0.2935,14.82
ethereum,ETH,Ethereum,9/25/2017,3,282.22,293.52,281.88,292.33,483160992,27718684465,0.8978,11.64
ethereum,ETH,Ethereum,9/26/2017,3,292.35,293.75,287.02,287.44,345800992,27259015800,0.0624,6.73
ethereum,ETH,Ethereum,9/27/2017,3,287.02,308.02,286.82,306.47,550243968,29068342956,0.9269,21.2
ethereum,ETH,Ethereum,9/28/2017,3,306.47,307.2,295.47,299.15,501894016,28379292201,0.3137,11.73
ethereum,ETH,Ethereum,9/29/2017,3,299.12,299.92,279.77,291.47,541374976,27654290280,0.5806,20.15
ethereum,ETH,Ethereum,9/30/2017,3,291.48,303.96,291.11,301.46,332439008,28607406298,0.8054,12.85
ethereum,ETH,Ethereum,10/1/2017,3,301.55,303.19,295.06,302.34,306184992,28694730559,0.8954,8.13
ethereum,ETH,Ethereum,10/2/2017,3,302.48,302.92,294.58,297.48,339443008,28237763674,0.3477,8.34
ethereum,ETH,Ethereum,10/3/2017,3,297.48,300.11,288.13,292.46,321680000,27766443809,0.3614,11.98
ethereum,ETH,Ethereum,10/4/2017,3,292.75,299.39,290.89,292.66,257906000,27789444567,0.2082,8.5
ethereum,ETH,Ethereum,10/5/2017,3,292.77,298.04,288.84,295.86,253747008,28098336333,0.763,9.2
ethereum,ETH,Ethereum,10/6/2017,3,295.15,308.84,294.95,308.59,318664000,29311483315,0.982,13.89
ethereum,ETH,Ethereum,10/7/2017,3,308.89,313.13,304.98,311.12,342204992,29557048403,0.7534,8.15
ethereum,ETH,Ethereum,10/8/2017,3,311.06,312.54,308.03,308.61,293167008,29322710612,0.1286,4.51
ethereum,ETH,Ethereum,10/9/2017,3,308.67,309.31,288.18,297.39,559467008,28261533648,0.4359,21.13
ethereum,ETH,Ethereum,10/10/2017,3,297.6,306.15,293.17,299.87,359705984,28501667385,0.5162,12.98
ethereum,ETH,Ethereum,10/11/2017,3,301.18,304.39,299.1,303.46,264146000,28847211568,0.8242,5.29
ethereum,ETH,Ethereum,10/12/2017,3,303.5,309.15,303.29,304.14,527556992,28916525240,0.1451,5.86
ethereum,ETH,Ethereum,10/13/2017,3,304.08,348.6,299.66,338.76,1304359936,32213441854,0.7989,48.94
ethereum,ETH,Ethereum,10/14/2017,3,338.85,347.98,334.7,339.63,516561984,32301459659,0.3712,13.28
ethereum,ETH,Ethereum,10/15/2017,3,339.53,342.72,320.43,336.6,635406976,32018244067,0.7254,22.29
ethereum,ETH,Ethereum,10/16/2017,3,336.71,349.35,332.04,333.38,692884992,31718200756,0.0774,17.31
ethereum,ETH,Ethereum,10/17/2017,3,333.48,333.48,311.79,317.08,509924000,30173609812,0.2439,21.69
ethereum,ETH,Ethereum,10/18/2017,3,316.94,317.24,290.64,314.32,606113984,29917084625,0.8902,26.6
ethereum,ETH,Ethereum,10/19/2017,3,314.54,316.71,305.83,308.09,349830016,29330304837,0.2077,10.88
ethereum,ETH,Ethereum,10/20/2017,3,308.05,311.44,303.49,304.01,396672992,28947916800,0.0654,7.95
ethereum,ETH,Ethereum,10/21/2017,3,303.57,303.93,291.77,300.19,408014016,28590314194,0.6924,12.16
ethereum,ETH,Ethereum,10/22/2017,3,300.55,305.5,292.81,295.45,327387008,28144794782,0.208,12.69
ethereum,ETH,Ethereum,10/23/2017,3,295.1,295.75,277.58,286.95,482336000,27341319876,0.5157,18.17
ethereum,ETH,Ethereum,10/24/2017,3,287.12,311.96,282.66,298.33,684281024,28431576038,0.5348,29.3
ethereum,ETH,Ethereum,10/25/2017,3,298.44,301.85,290.72,297.92,325040000,28399185652,0.6469,11.13
ethereum,ETH,Ethereum,10/26/2017,3,298.02,301.07,295.22,296.53,270272992,28271925666,0.2239,5.85
ethereum,ETH,Ethereum,10/27/2017,3,296.51,299.26,294.06,297.42,257168992,28363439564,0.6462,5.2
ethereum,ETH,Ethereum,10/28/2017,3,297.92,300.36,293.58,296.3,264424000,28262202960,0.4012,6.78
ethereum,ETH,Ethereum,10/29/2017,3,296.38,313.76,296.38,305.09,551752000,29106827254,0.5012,17.38
ethereum,ETH,Ethereum,10/30/2017,3,304.78,310.5,304.35,307.75,331441984,29367079933,0.5528,6.15
ethereum,ETH,Ethereum,10/31/2017,3,307.38,310.55,305.88,305.88,369583008,29194751985,0,4.67
ethereum,ETH,Ethereum,11/1/2017,3,305.76,306.4,290.58,291.69,553864000,27846764494,0.0702,15.82
ethereum,ETH,Ethereum,11/2/2017,3,290.73,293.91,281.17,287.43,904900992,27445442368,0.4914,12.74
ethereum,ETH,Ethereum,11/3/2017,3,288.5,308.31,287.69,305.71,646339968,29197317355,0.8739,20.62
ethereum,ETH,Ethereum,11/4/2017,3,305.48,305.48,295.8,300.47,416479008,28702737365,0.4824,9.68
ethereum,ETH,Ethereum,11/5/2017,3,300.04,301.37,295.12,296.26,337657984,28307052341,0.1824,6.25
ethereum,ETH,Ethereum,11/6/2017,3,296.43,305.42,293.72,298.89,579358976,28564296472,0.4419,11.7
ethereum,ETH,Ethereum,11/7/2017,3,298.57,304.84,290.77,294.66,540766016,28165778801,0.2765,14.07
ethereum,ETH,Ethereum,11/8/2017,3,294.27,318.7,293.1,309.07,967955968,29549552409,0.6238,25.6
ethereum,ETH,Ethereum,11/9/2017,3,308.64,329.45,307.06,320.88,893249984,30685584327,0.6172,22.39
ethereum,ETH,Ethereum,11/10/2017,3,320.67,324.72,294.54,299.25,885985984,28623188738,0.1561,30.18
ethereum,ETH,Ethereum,11/11/2017,3,298.59,319.45,298.19,314.68,842300992,30105285828,0.7756,21.26
ethereum,ETH,Ethereum,11/12/2017,3,314.69,319.15,298.51,307.91,1613479936,29463540579,0.4554,20.64
ethereum,ETH,Ethereum,11/13/2017,3,307.02,328.42,307.02,316.72,1041889984,30312834756,0.4533,21.4
ethereum,ETH,Ethereum,11/14/2017,3,316.76,340.18,316.76,337.63,1069680000,32321383639,0.8911,23.42
ethereum,ETH,Ethereum,11/15/2017,3,337.96,340.91,329.81,333.36,722665984,31919060540,0.3198,11.1
ethereum,ETH,Ethereum,11/16/2017,3,333.44,336.16,323.61,330.92,797254016,31692795453,0.5825,12.55
ethereum,ETH,Ethereum,11/17/2017,3,330.17,334.96,327.52,332.39,621732992,31840349187,0.6546,7.44
ethereum,ETH,Ethereum,11/18/2017,3,331.98,349.62,327.69,347.61,649638976,33305160559,0.9083,21.93
ethereum,ETH,Ethereum,11/19/2017,3,347.4,371.29,344.74,354.39,1181529984,33961430090,0.3635,26.55
ethereum,ETH,Ethereum,11/20/2017,3,354.09,372.14,353.29,366.73,807027008,35151847933,0.713,18.85
ethereum,ETH,Ethereum,11/21/2017,3,367.44,372.47,350.69,360.4,949912000,34552559750,0.4458,21.78
ethereum,ETH,Ethereum,11/22/2017,3,360.31,381.42,360.15,380.65,800819008,36501878925,0.9638,21.27
ethereum,ETH,Ethereum,11/23/2017,3,381.44,425.55,376.09,410.17,1845680000,39340408036,0.689,49.46
ethereum,ETH,Ethereum,11/24/2017,3,412.5,480.97,402.76,474.91,2292829952,45560021462,0.9225,78.21
ethereum,ETH,Ethereum,11/25/2017,3,475.68,485.19,461.05,466.28,1422080000,44741093552,0.2167,24.14
ethereum,ETH,Ethereum,11/26/2017,3,465.97,472.72,451.61,471.33,1197779968,45235644662,0.9342,21.11
ethereum,ETH,Ethereum,11/27/2017,3,471.53,493.4,468.48,480.36,1396480000,46111561438,0.4767,24.92
ethereum,ETH,Ethereum,11/28/2017,3,480.52,482.48,466.35,472.9,1346499968,45405717909,0.4061,16.13
ethereum,ETH,Ethereum,11/29/2017,3,473.28,522.31,425.07,427.52,2675940096,41057383009,0.0252,97.24
ethereum,ETH,Ethereum,11/30/2017,3,431.21,465.5,401.24,447.11,1903040000,42947937239,0.7138,64.26
ethereum,ETH,Ethereum,12/1/2017,3,445.21,472.61,428.31,466.54,1247879936,44823457369,0.863,44.3
ethereum,ETH,Ethereum,12/2/2017,3,466.85,476.24,456.65,463.45,943649984,44535863933,0.3471,19.59
ethereum,ETH,Ethereum,12/3/2017,3,463.7,482.81,451.85,465.85,990556992,44776362724,0.4522,30.96
ethereum,ETH,Ethereum,12/4/2017,3,466.05,474.78,453.31,470.2,1005550016,45204145125,0.7867,21.47
ethereum,ETH,Ethereum,12/5/2017,3,470.29,473.56,457.66,463.28,1216720000,44548159326,0.3535,15.9
ethereum,ETH,Ethereum,12/6/2017,3,462.6,462.71,420.21,428.59,1998259968,41220997942,0.1972,42.5
ethereum,ETH,Ethereum,12/7/2017,3,426.37,441.4,414.41,434.41,2129570048,41789848007,0.741,26.99
ethereum,ETH,Ethereum,12/8/2017,3,434.99,466.06,422.37,456.03,2336379904,43879256076,0.7704,43.69
ethereum,ETH,Ethereum,12/9/2017,3,457.34,504.15,456.25,473.5,2003849984,45570080683,0.3601,47.9
ethereum,ETH,Ethereum,12/10/2017,3,472.79,472.79,429.51,441.72,1404179968,42520479602,0.2821,43.28
ethereum,ETH,Ethereum,12/11/2017,3,440.36,516.97,439.1,515.14,1771440000,49597927198,0.9765,77.87
ethereum,ETH,Ethereum,12/12/2017,3,522.29,657.32,504.49,651.43,5179829760,62733982232,0.9615,152.83
ethereum,ETH,Ethereum,12/13/2017,3,644.91,747.99,597.8,702.77,4524539904,67692231422,0.6989,150.19
ethereum,ETH,Ethereum,12/14/2017,3,700.59,753.12,664.99,695.82,3821580032,67036917107,0.3498,88.13
ethereum,ETH,Ethereum,12/15/2017,3,696.38,697.13,621.06,684.45,2758710016,65956174321,0.8333,76.07
ethereum,ETH,Ethereum,12/16/2017,3,686.19,718.39,680.79,696.21,2165690112,67103695920,0.4101,37.6
ethereum,ETH,Ethereum,12/17/2017,3,696.24,735.83,696.24,719.97,2147389952,69409025338,0.5994,39.59
ethereum,ETH,Ethereum,12/18/2017,3,721.73,803.93,689.23,794.65,3249230080,76623897492,0.9191,114.7
ethereum,ETH,Ethereum,12/19/2017,3,793.9,881.94,785.34,826.82,4096549888,79743740362,0.4294,96.6
ethereum,ETH,Ethereum,12/20/2017,3,827.52,845.06,756,819.09,3969939968,79014430828,0.7084,89.06
ethereum,ETH,Ethereum,12/21/2017,3,820.24,880.54,792.69,821.06,3569060096,79221896341,0.3229,87.85
ethereum,ETH,Ethereum,12/22/2017,3,822.64,827.68,543.76,674.86,4977710080,65129109277,0.4617,283.92
ethereum,ETH,Ethereum,12/23/2017,3,681.32,763.9,679.73,719.39,2480339968,69441297649,0.4712,84.17
ethereum,ETH,Ethereum,12/24/2017,3,721.77,721.77,614.92,694.15,2300549888,67019237420,0.7415,106.85
ethereum,ETH,Ethereum,12/25/2017,3,698.87,782.52,698.87,765.83,2491760128,73955757349,0.8005,83.65
ethereum,ETH,Ethereum,12/26/2017,3,763.37,786.79,760.93,773.84,2201159936,74744613931,0.4992,25.86
ethereum,ETH,Ethereum,12/27/2017,3,774.97,789.25,738.41,762.84,2100029952,73698377070,0.4805,50.84
ethereum,ETH,Ethereum,12/28/2017,3,762.21,763.32,701.19,737.02,2389149952,71219054808,0.5767,62.13
ethereum,ETH,Ethereum,12/29/2017,3,740.39,770.12,729.61,753.59,2648969984,72835328712,0.592,40.51
ethereum,ETH,Ethereum,12/30/2017,3,753.82,753.82,685.23,717.26,3187780096,69338470696,0.467,68.59
ethereum,ETH,Ethereum,12/31/2017,3,712.21,760.35,710.12,756.73,2554269952,73170170967,0.9279,50.23
ethereum,ETH,Ethereum,1/1/2018,3,755.76,782.53,742,772.64,2595760128,74724233458,0.756,40.53
ethereum,ETH,Ethereum,1/2/2018,3,772.35,914.83,772.35,884.44,5783349760,85552984077,0.7867,142.48
ethereum,ETH,Ethereum,1/3/2018,3,886,974.47,868.45,962.72,5093159936,93146829617,0.8892,106.02
ethereum,ETH,Ethereum,1/4/2018,3,961.71,1045.08,946.09,980.92,6502859776,94924308783,0.3519,98.99
ethereum,ETH,Ethereum,1/5/2018,3,975.75,1075.39,956.33,997.72,6683149824,96574936368,0.3476,119.06
ethereum,ETH,Ethereum,1/6/2018,3,995.15,1060.71,994.62,1041.68,4662219776,1.00852E+11,0.7121,66.09
ethereum,ETH,Ethereum,1/7/2018,3,1043.01,1153.17,1043.01,1153.17,5569880064,1.11671E+11,1,110.16
ethereum,ETH,Ethereum,1/8/2018,3,1158.26,1266.93,1016.05,1148.53,8450970112,1.11245E+11,0.5281,250.88
ethereum,ETH,Ethereum,1/9/2018,3,1146,1320.98,1145.49,1299.74,7965459968,1.25918E+11,0.879,175.49
ethereum,ETH,Ethereum,1/10/2018,3,1300.34,1417.38,1226.6,1255.82,9214950400,1.21689E+11,0.1532,190.78
ethereum,ETH,Ethereum,1/11/2018,3,1268.09,1337.3,1135.17,1154.93,7235899904,1.11937E+11,0.0978,202.13
ethereum,ETH,Ethereum,1/12/2018,3,1158.29,1296.04,1120.09,1273.2,5222300160,1.23427E+11,0.8702,175.95
ethereum,ETH,Ethereum,1/13/2018,3,1270.47,1432.88,1270.47,1396.42,5746760192,1.35401E+11,0.7755,162.41
ethereum,ETH,Ethereum,1/14/2018,3,1397.48,1400.56,1286.21,1366.77,4841630208,1.32555E+11,0.7045,114.35
ethereum,ETH,Ethereum,1/15/2018,3,1365.21,1390.59,1290.6,1291.92,4781100032,1.2532E+11,0.0132,99.99
ethereum,ETH,Ethereum,1/16/2018,3,1292.63,1292.63,875.54,1053.69,8405139968,1.02231E+11,0.4271,417.09
ethereum,ETH,Ethereum,1/17/2018,3,1061.34,1090.23,780.92,1014.25,8545160192,98429091487,0.7544,309.31
ethereum,ETH,Ethereum,1/18/2018,3,1016.44,1100.31,967.76,1036.28,5938319872,1.00588E+11,0.5169,132.55
ethereum,ETH,Ethereum,1/19/2018,3,1028.82,1093.22,1003.71,1039.1,4084450048,1.00883E+11,0.3954,89.51
ethereum,ETH,Ethereum,1/20/2018,3,1044.95,1167.11,1044.95,1155.15,3975190016,1.12174E+11,0.9021,122.16
ethereum,ETH,Ethereum,1/21/2018,3,1155.68,1155.68,1021.5,1049.58,3378089984,1.01944E+11,0.2093,134.18
ethereum,ETH,Ethereum,1/22/2018,3,1055.35,1089.1,930.74,1003.26,3810099968,97465684890,0.4579,158.36
ethereum,ETH,Ethereum,1/23/2018,3,1004.17,1023.23,920.54,986.23,3556699904,95831359552,0.6397,102.69
ethereum,ETH,Ethereum,1/24/2018,3,987.48,1062.44,965.81,1058.78,3944039936,1.02903E+11,0.9621,96.63
ethereum,ETH,Ethereum,1/25/2018,3,1063.22,1104.66,1034.74,1056.03,4050190080,1.02657E+11,0.3045,69.92
ethereum,ETH,Ethereum,1/26/2018,3,1052.7,1080.6,996.78,1055.17,3617690112,1.02595E+11,0.6966,83.82
ethereum,ETH,Ethereum,1/27/2018,3,1055.75,1121.98,1042.12,1107.07,3002870016,1.07664E+11,0.8133,79.86
ethereum,ETH,Ethereum,1/28/2018,3,1111.78,1257.77,1111.78,1246.01,5372329984,1.21202E+11,0.9194,145.99
ethereum,ETH,Ethereum,1/29/2018,3,1246.7,1256.7,1169.08,1182.36,3715079936,1.15035E+11,0.1516,87.62
ethereum,ETH,Ethereum,1/30/2018,3,1184.13,1184.63,1058.97,1071.13,4107859968,1.04234E+11,0.0968,125.66
ethereum,ETH,Ethereum,1/31/2018,3,1071.09,1128.66,1034.5,1118.31,3757560064,1.08849E+11,0.8901,94.16
ethereum,ETH,Ethereum,2/1/2018,3,1119.37,1161.35,984.82,1036.79,5261680128,1.00935E+11,0.2944,176.53
ethereum,ETH,Ethereum,2/2/2018,3,1035.77,1035.77,757.98,915.78,6713290240,89173962074,0.5681,277.79
ethereum,ETH,Ethereum,2/3/2018,3,919.21,991.94,847.69,964.02,3243480064,93890299032,0.8064,144.25
ethereum,ETH,Ethereum,2/4/2018,3,964.67,969.03,805.06,834.68,2997090048,81310521832,0.1806,163.97
